id	stopCount	streetCount	wkt	hadRemoved
389	0	1	POLYGON ((-2.6781610999999996 42.917831, -2.67816599434837 42.91780009830056, -2.6781801983005624 42.91777222147477, -2.6782023214747706 42.91775009830056, -2.6782301983005623 42.91773589434837, -2.6782611 42.917730999999996, -2.6782920016994374 42.91773589434837, -2.678319878525229 42.91775009830056, -2.6783420016994373 42.91777222147477, -2.6783562056516295 42.91780009830056, -2.6783611 42.917831, -2.6783562056516295 42.91786190169944, -2.6783420016994373 42.91788977852523, -2.678319878525229 42.91791190169944, -2.6782920016994374 42.91792610565163, -2.6782611 42.917931, -2.6782301983005623 42.91792610565163, -2.6782023214747706 42.91791190169944, -2.6781801983005624 42.91788977852523, -2.67816599434837 42.91786190169944, -2.6781610999999996 42.917831))	true
390	0	2	POLYGON ((-2.403313568683758 43.03269993995167, -2.4033007076776096 43.032728461245384, -2.403279662569448 43.03275161233815, -2.4032524934010895 43.032767127039726, -2.403221859680032 43.032773486663004, -2.4031907600483304 43.03277006868376, -2.4031622387546197 43.03275720767761, -2.403139087661847 43.03273616256945, -2.4031235729602773 43.032708993401094, -2.4031172133369965 43.032678359680034, -2.403120631316242 43.032647260048336, -2.4031443313162417 43.03256046004833, -2.4031571923223902 43.032531938754616, -2.4031782374305517 43.03250878766185, -2.4032054065989104 43.032493272960274, -2.403236040319968 43.032486913336996, -2.4032671399516694 43.03249033131624, -2.40329566124538 43.03250319232239, -2.403318812338153 43.03252423743055, -2.4033343270397225 43.032551406598905, -2.4033406866630034 43.032582040319966, -2.403337268683758 43.032613139951664, -2.403313568683758 43.03269993995167))	true
391	0	4	POLYGON ((-2.5902887 42.923897, -2.591941 42.9242877, -2.5918283 42.9247753, -2.5902887 42.923897))	true
392	0	2	POLYGON ((-2.5019317697251955 43.36499264090212, -2.5019052833846245 43.364975987270775, -2.5018852396329376 43.3649519639968, -2.501873600492203 43.36492292264564, -2.501871505282611 43.3648917059871, -2.5018791590978737 43.3648613697252, -2.501895812729227 43.364834883384624, -2.5019198360032 43.364814839632935, -2.5019488773543577 43.364803200492204, -2.501980094012905 43.36480110528261, -2.5020104302748045 43.364808759097876, -2.5020464302748047 43.36482415909788, -2.5020729166153757 43.36484081272923, -2.5020929603670625 43.3648648360032, -2.5021045995077973 43.36489387735436, -2.5021066947173893 43.364925094012904, -2.5020990409021264 43.364955430274804, -2.5020823872707734 43.36498191661538, -2.5020583639968 43.36500196036707, -2.5020293226456425 43.3650135995078, -2.501998105987095 43.36501569471739, -2.5019677697251956 43.365008040902126, -2.5019317697251955 43.36499264090212))	true
393	0	2	POLYGON ((-2.3415468056179223 43.2942215994262, -2.341575641321168 43.29423373910875, -2.341599314336427 43.29425419535529, -2.3416155073840272 43.29428096576589, -2.341622635375645 43.294311429866234, -2.3416200005737977 43.29434260561792, -2.3416078608912474 43.29437144132117, -2.3415874046447045 43.294395114336425, -2.3415606342341073 43.294411307384024, -2.3415301701337663 43.29441843537564, -2.341498994382078 43.294415800573795, -2.340323094382078 43.294126300573794, -2.3402942586788322 43.29411416089125, -2.340270585663573 43.2940937046447, -2.340254392615973 43.2940669342341, -2.340247264624355 43.29403647013376, -2.3402498994262024 43.294005294382075, -2.3402620391087527 43.29397645867883, -2.3402824953552956 43.29395278566357, -2.340309265765893 43.29393659261597, -2.340339729866234 43.293929464624355, -2.340370905617922 43.2939320994262, -2.3415468056179223 43.2942215994262))	true
394	0	2	POLYGON ((-2.1882840793971376 43.03047340261371, -2.1882862659209597 43.0304421922182, -2.1882979899713013 43.0304131850412, -2.188318103916429 43.03038922050729, -2.1883446388632515 43.03037264443203, -2.1883749973862936 43.03036507939714, -2.1884062077818003 43.030367265920965, -2.188435214958803 43.030378989971304, -2.1884591794927126 43.03039910391643, -2.188475755567979 43.03042563886326, -2.1884833206028627 43.0304559973863, -2.1884994206028625 43.03064029738629, -2.1884972340790405 43.0306715077818, -2.188485510028699 43.0307005149588, -2.188465396083571 43.03072447949271, -2.1884388611367487 43.03074105556797, -2.1884085026137066 43.03074862060286, -2.1883772922182 43.030746434079035, -2.1883482850411973 43.030734710028696, -2.1883243205072875 43.03071459608357, -2.1883077444320214 43.03068806113674, -2.1883001793971375 43.0306577026137, -2.1882840793971376 43.03047340261371))	true
395	0	4	POLYGON ((-2.9879724 43.2789325, -2.988015 43.2793672, -2.9879855 43.2792372, -2.9879724 43.2789325))	true
396	0	2	POLYGON ((-2.434747960568853 43.23272347594288, -2.4347768108045735 43.232711370837634, -2.4348079896924912 43.232708773411545, -2.4348384452258207 43.23271593791876, -2.434865196204764 43.23273216304741, -2.4348856240571166 43.23275586056885, -2.434897729162361 43.23278471080457, -2.4349003265884552 43.23281588969249, -2.434893162081235 43.232846345225816, -2.434876936952586 43.23287309620476, -2.434853239431147 43.23289352405711, -2.4206225394311467 43.24170392405711, -2.4205936891954263 43.24171602916236, -2.4205625103075086 43.24171862658845, -2.420532054774179 43.241711462081234, -2.420505303795236 43.24169523695259, -2.420484875942883 43.241671539431145, -2.420472770837639 43.24164268919542, -2.4204701734115446 43.24161151030751, -2.420477337918765 43.24158105477418, -2.420493563047414 43.24155430379523, -2.420517260568853 43.241533875942885, -2.434747960568853 43.23272347594288))	true
397	0	2	POLYGON ((-2.5073842978130325 43.06428632876761, -2.507415494466948 43.06428870331148, -2.5074444304735293 43.064300601933134, -2.507468273374844 43.06432085991257, -2.507484689261588 43.064347494257625, -2.507492071232391 43.06437789781303, -2.507489696688517 43.064409094466946, -2.5074777980668657 43.064438030473525, -2.5074575400874255 43.064461873374846, -2.5074309057423707 43.06447828926159, -2.5074005021869676 43.06448567123239, -2.5062183021869675 43.06458177123239, -2.5061871055330522 43.064579396688515, -2.5061581695264707 43.064567498066864, -2.506134326625156 43.06454724008743, -2.506117910738412 43.06452060574237, -2.506110528767609 43.06449020218697, -2.506112903311483 43.06445900553305, -2.5061248019331344 43.06443006952647, -2.5061450599125745 43.06440622662515, -2.5061716942576293 43.06438981073841, -2.5062020978130324 43.06438242876761, -2.5073842978130325 43.06428632876761))	true
398	0	2	POLYGON ((-2.529558163314867 42.94149551832916, -2.5295887904210095 42.941501909733034, -2.5296159434774665 42.94151745261562, -2.529636964553887 42.94154062553128, -2.5296497959608475 42.94156916015358, -2.5296531816708336 42.94160026331486, -2.5296467902669617 42.94163089042101, -2.5296312473843745 42.94165804347747, -2.5296080744687135 42.94167906455388, -2.5295795398464187 42.941691895960844, -2.5295484366851326 42.94169528167083, -2.5247097366851325 42.941459681670835, -2.52467910957899 42.94145329026696, -2.524651956522533 42.94143774738438, -2.5246309354461127 42.941414574468716, -2.524618104039152 42.94138603984642, -2.524614718329166 42.94135493668514, -2.524621109733038 42.94132430957899, -2.524636652615625 42.94129715652253, -2.524659825531286 42.94127613544612, -2.524688360153581 42.941263304039154, -2.524719463314867 42.941259918329166, -2.529558163314867 42.94149551832916))	true
399	0	2	POLYGON ((-2.1739991626379465 43.07146383422281, -2.173968017458998 43.071466808697956, -2.17393747747024 43.07146001320233, -2.173910532138555 43.07144411292641, -2.1738898190607485 43.07142066429997, -2.1738773657771926 43.07139196263795, -2.1738743913020486 43.071360817459, -2.173881186797668 43.07133027747024, -2.1738970870735934 43.071303332138555, -2.173920535700032 43.07128261906075, -2.1739492373620535 43.07127016577719, -2.1778947373620534 43.07025306577719, -2.1779258825410017 43.07025009130204, -2.17795642252976 43.070256886797665, -2.177983367861445 43.07027278707359, -2.1780040809392514 43.07029623570003, -2.1780165342228073 43.07032493736205, -2.1780195086979512 43.070356082541, -2.1780127132023317 43.07038662252976, -2.1779968129264065 43.07041356786144, -2.1779733642999677 43.070434280939246, -2.1779446626379464 43.070446734222806, -2.1739991626379465 43.07146383422281))	true
400	0	2	POLYGON ((-2.1832561854459605 43.02937103533209, -2.183266377329193 43.029400615649706, -2.183266929565312 43.02943189766866, -2.183257788097599 43.029461819286965, -2.1832398477566057 43.02948745156816, -2.183214864667906 43.02950628544596, -2.18318528435029 43.029516477329196, -2.1831540023313436 43.02951702956531, -2.183124080713036 43.0295078880976, -2.1830984484318434 43.0294899477566, -2.1830796145540394 43.02946496466791, -2.1827792145540394 43.02890026466791, -2.182769022670807 43.028870684350295, -2.182768470434688 43.02883940233134, -2.182777611902401 43.028809480713036, -2.182795552243394 43.02878384843184, -2.1828205353320937 43.02876501455404, -2.18285011564971 43.028754822670805, -2.1828813976686563 43.02875427043469, -2.182911319286964 43.0287634119024, -2.1829369515681565 43.0287813522434, -2.1829557854459605 43.02880633533209, -2.1832561854459605 43.02937103533209))	true
401	0	2	POLYGON ((-1.5104551786278002 43.489580944370914, -1.510460774160117 43.48961172682845, -1.5104565835250807 43.48964273179986, -1.5104430169312464 43.489670924302516, -1.5104214023713425 43.489693544657825, -1.5103938556290903 43.4897083786278, -1.5103630731715505 43.48971397416012, -1.5103320682001413 43.489709783525086, -1.5103038756974883 43.48969621693125, -1.5102812553421803 43.489674602371345, -1.5102664213721997 43.48964705562909, -1.5097300213721998 43.488115555629086, -1.509724425839883 43.48808477317155, -1.5097286164749193 43.48805376820014, -1.5097421830687536 43.488025575697485, -1.5097637976286575 43.488002955342175, -1.5097913443709097 43.4879881213722, -1.5098221268284495 43.48798252583988, -1.5098531317998587 43.487986716474914, -1.5098813243025118 43.48800028306875, -1.5099039446578197 43.488021897628656, -1.5099187786278003 43.48804944437091, -1.5104551786278002 43.489580944370914))	true
402	0	2	POLYGON ((-1.9090097446900882 43.316820605861494, -1.9089849533922607 43.31680152023271, -1.9089672732505574 43.31677570778874, -1.908958434920433 43.31674569523146, -1.9089593035592203 43.31671442039907, -1.9089697941385027 43.31668494469009, -1.9089888797672878 43.316660153392256, -1.909014692211253 43.31664247325055, -1.9090447047685366 43.31663363492043, -1.9090759796009222 43.316634503559214, -1.9091054553099116 43.3166449941385, -1.9100107553099117 43.3171383941385, -1.9100355466077392 43.31715747976729, -1.9100532267494426 43.317183292211254, -1.910062065079567 43.317213304768536, -1.9100611964407797 43.317244579600924, -1.9100507058614973 43.31727405530991, -1.9100316202327121 43.31729884660774, -1.910005807788747 43.317316526749444, -1.9099757952314633 43.31732536507957, -1.9099445203990777 43.31732449644078, -1.9099150446900883 43.3173140058615, -1.9090097446900882 43.316820605861494))	true
403	0	2	POLYGON ((-2.700730161453784 42.86102679240761, -2.700749233008662 42.8610515945339, -2.700759706856684 42.86108107619229, -2.7007605577446294 42.86111235151265, -2.7007517023816576 42.86114235904872, -2.700734007592396 42.86116816145378, -2.700709205466103 42.861187233008664, -2.700679723807708 42.861197706856686, -2.700648448487345 42.86119855774463, -2.7006184409512795 42.86118970238166, -2.700592638546216 42.861172007592394, -2.700515238546216 42.86109870759239, -2.700496166991338 42.8610739054661, -2.700485693143316 42.861044423807705, -2.7004848422553707 42.861013148487345, -2.7004936976183425 42.86098314095128, -2.7005113924076043 42.860957338546214, -2.700536194533897 42.86093826699133, -2.700565676192292 42.86092779314331, -2.700596951512655 42.86092694225537, -2.7006269590487206 42.86093579761834, -2.7006527614537843 42.8609534924076, -2.700730161453784 42.86102679240761))	true
404	0	2	POLYGON ((-2.702292373804543 42.838321259801404, -2.7023097484873753 42.83829524076855, -2.7023343131160305 42.838275864270074, -2.7023636631335033 42.83826502701265, -2.70239492555559 42.83826378982255, -2.702425040198599 42.83827227380455, -2.7024510592314512 42.838289648487375, -2.702470435729926 42.838314213116035, -2.7024812729873484 42.838343563133506, -2.7024825101774548 42.83837482555559, -2.702474026195457 42.8384049401986, -2.701475126195457 42.840573340198596, -2.7014577515126246 42.84059935923145, -2.7014331868839694 42.840618735729926, -2.7014038368664965 42.840629572987346, -2.70137257444441 42.84063081017745, -2.701342459801401 42.84062232619545, -2.7013164407685486 42.840604951512624, -2.701297064270074 42.840580386883964, -2.7012862270126514 42.84055103686649, -2.701284989822545 42.84051977444441, -2.701293473804543 42.8404896598014, -2.702292373804543 42.838321259801404))	true
405	0	3	POLYGON ((-2.4126624 43.0294195, -2.412898 43.0298667, -2.4128772 43.0299751, -2.4126624 43.0294195))	true
406	0	2	POLYGON ((-1.9740646729235636 43.30039843879706, -1.9740912953099372 43.30041487407065, -1.974111535925132 43.30043873171451, -1.9741234134767076 43.300467676376236, -1.9741257653071602 43.30049887475067, -1.974118361202939 43.30052927292356, -1.9741019259293524 43.300555895309934, -1.9740780682854906 43.30057613592513, -1.9740491236237605 43.300588013476705, -1.9740179252493217 43.30059036530716, -1.9739875270764362 43.300582961202934, -1.9736347270764363 43.30043546120294, -1.9736081046900626 43.30041902592935, -1.9735878640748679 43.30039516828549, -1.9735759865232922 43.30036622362376, -1.9735736346928396 43.300335025249325, -1.973581038797061 43.300304627076436, -1.9735974740706475 43.300278004690064, -1.9736213317145093 43.30025776407487, -1.9736502763762394 43.30024588652329, -1.9736814747506781 43.30024353469284, -1.9737118729235636 43.30025093879706, -1.9740646729235636 43.30039843879706))	true
407	0	4	POLYGON ((-2.514704 43.0238077, -2.5056305 43.028239, -2.5076587 43.0266914, -2.514704 43.0238077))	true
408	0	4	POLYGON ((-2.6769229 42.8647666, -2.6778998 42.8653226, -2.6774405 42.8658942, -2.6769229 42.8647666))	true
409	0	2	POLYGON ((-2.5776250337372972 42.946370547282875, -2.5776004645293074 42.94635117659128, -2.5775830836968443 42.94632516166601, -2.5775745925968883 42.946295049029196, -2.577575822397464 42.94626378631555, -2.577586652717123 42.946234433737295, -2.5776060234087175 42.94620986452931, -2.577632038333991 42.94619248369684, -2.577662150970801 42.946183992596886, -2.577693413684449 42.94618522239746, -2.577722766262703 42.94619605271712, -2.584761466262703 42.950138352717126, -2.584786035470693 42.95015772340872, -2.584803416303156 42.95018373833399, -2.584811907403112 42.950213850970805, -2.5848106776025364 42.95024511368445, -2.584799847282877 42.950274466262705, -2.5847804765912827 42.95029903547069, -2.584754461666009 42.95031641630316, -2.5847243490291993 42.950324907403115, -2.5846930863155513 42.95032367760254, -2.584663733737297 42.95031284728288, -2.5776250337372972 42.946370547282875))	true
410	0	2	POLYGON ((-2.1728215896230005 43.057985641824224, -2.1728457569075004 43.05796577194667, -2.172874881490746 43.05795434267176, -2.172906112455605 43.05795247277656, -2.172936392697639 43.05796034529944, -2.1729627581757827 43.057977189623, -2.1729826280533358 43.0580013569075, -2.1729940573282427 43.058030481490746, -2.1729959272234423 43.05806171245561, -2.172988054700564 43.05809199269764, -2.1729712103769994 43.05811835817578, -2.1717857103769993 43.059454858175776, -2.1717615430924995 43.05947472805333, -2.171732418509254 43.05948615732824, -2.171701187544395 43.05948802722344, -2.171670907302361 43.05948015470056, -2.171644541824217 43.059463310377, -2.171624671946664 43.0594391430925, -2.171613242671757 43.059410018509254, -2.1716113727765576 43.05937878754439, -2.1716192452994356 43.05934850730236, -2.1716360896230005 43.05932214182422, -2.1728215896230005 43.057985641824224))	true
411	0	2	POLYGON ((-2.0409490509547323 43.04972999056082, -2.04094058343 43.04969987128628, -2.0409418377031185 43.049668609544916, -2.040952690997096 43.04963926545379, -2.0409720809158984 43.049614711417, -2.040998109439176 43.049597350954734, -2.0410282287137194 43.04958888343, -2.041059490455082 43.04959013770312, -2.041088834546207 43.04960099099709, -2.041113388583002 43.0496203809159, -2.0411307490452675 43.04964640943918, -2.0411905490452678 43.049776409439175, -2.0411990165700002 43.04980652871372, -2.0411977622968815 43.04983779045508, -2.0411869090029042 43.049867134546204, -2.0411675190841017 43.049891688582996, -2.041141490560824 43.04990904904526, -2.0411113712862807 43.04991751657, -2.041080109544918 43.049916262296875, -2.041050765453793 43.0499054090029, -2.041026211416998 43.0498860190841, -2.0410088509547326 43.04985999056082, -2.0409490509547323 43.04972999056082))	true
412	0	2	POLYGON ((-2.0130384326237594 43.04024892093491, -2.0130565253866184 43.040274445856184, -2.0130658449921786 43.0403043124701, -2.0130654791725138 43.04033559722437, -2.0130554637366016 43.04036523774929, -2.0130367790650916 43.04039033262376, -2.0130112541438137 43.04040842538662, -2.0129813875299063 43.04041774499218, -2.0129501027756307 43.04041737917252, -2.01292046225071 43.040407363736605, -2.0128953673762404 43.040388679065096, -2.0111711673762405 43.0386236790651, -2.0111530746133814 43.03859815414382, -2.0111437550078213 43.038568287529905, -2.011144120827486 43.038537002775634, -2.0111541362633982 43.03850736225071, -2.0111728209349082 43.038482267376246, -2.011198345856186 43.03846417461338, -2.0112282124700935 43.03845485500782, -2.011259497224369 43.03845522082749, -2.01128913774929 43.0384652362634, -2.0113142326237594 43.03848392093491, -2.0130384326237594 43.04024892093491))	true
413	0	2	POLYGON ((-2.537150784603857 42.942808263797744, -2.537160331656164 42.9428380584863, -2.537160204377365 42.942869345120414, -2.5371504152263955 42.94289906114635, -2.537131922433558 42.94292429775245, -2.5371065362022613 42.94294258460386, -2.5370767415137023 42.94295213165616, -2.5370454548795878 42.94295200437737, -2.5370157388536523 42.942942215226395, -2.536990502247558 42.94292372243356, -2.536972215396143 42.94289833620226, -2.534131015396143 42.93726563620226, -2.534121468343836 42.937235841513704, -2.534121595622635 42.93720455487959, -2.5341313847736044 42.93717483885366, -2.534149877566442 42.93714960224756, -2.5341752637977386 42.937131315396144, -2.5342050584862976 42.93712176834384, -2.534236345120412 42.93712189562264, -2.5342660611463477 42.93713168477361, -2.534291297752442 42.937150177566444, -2.534309584603857 42.937175563797744, -2.537150784603857 42.942808263797744))	true
414	0	3	POLYGON ((-1.9525295 43.3178492, -1.9524309 43.3180573, -1.9522271 43.3180865, -1.9525295 43.3178492))	true
415	0	2	POLYGON ((-2.1861570736063345 43.03485073515462, -2.1861612749384562 43.03488173867834, -2.1861556900270354 43.03491252306461, -2.186140865562115 43.03494007492324, -2.186118252665608 43.034961697286334, -2.1860900648453794 43.034975273606335, -2.1860590613216684 43.03497947493846, -2.18602827693539 43.03497389002704, -2.1860007250767612 43.03495906556212, -2.1859791027136692 43.03493645266561, -2.1859655263936655 43.034908264845384, -2.1855792263936653 43.03362206484538, -2.1855750250615436 43.033591061321665, -2.1855806099729644 43.03356027693539, -2.185595434437885 43.03353272507676, -2.185618047334392 43.03351110271367, -2.1856462351546204 43.03349752639367, -2.1856772386783314 43.03349332506154, -2.1857080230646098 43.03349890997296, -2.1857355749232386 43.03351373443788, -2.1857571972863306 43.03353634733439, -2.1857707736063343 43.03356453515462, -2.1861570736063345 43.03485073515462))	true
416	0	2	POLYGON ((-2.6145485768897574 43.09116962613664, -2.614556133163015 43.091139265431636, -2.614572701579745 43.091112725702146, -2.614596660307877 43.09109260484182, -2.614625664100173 43.09108087242065, -2.61465687386336 43.09107867688976, -2.6146872345683674 43.09108623316302, -2.6147137742978535 43.091102801579744, -2.6147338951581824 43.09112676030788, -2.614745627579355 43.09115576410017, -2.6147478231102426 43.091186973863365, -2.6147169231102425 43.09154187386336, -2.6147093668369847 43.09157223456837, -2.614692798420255 43.09159877429786, -2.614668839692123 43.091618895158184, -2.614639835899827 43.091630627579356, -2.61460862613664 43.091632823110245, -2.6145782654316325 43.091625266836985, -2.6145517257021464 43.09160869842026, -2.6145316048418175 43.091584739692124, -2.614519872420645 43.09155573589983, -2.6145176768897573 43.09152452613664, -2.6145485768897574 43.09116962613664))	true
417	0	2	POLYGON ((-2.5055690903570578 43.065681056856604, -2.505561724490322 43.06565064939565, -2.505564115556954 43.06561945400377, -2.5055760295026914 43.065590524303275, -2.5055963001075168 43.0655666921348, -2.505622943143396 43.06555029035705, -2.5056533506043444 43.065542924490316, -2.505684545996223 43.06554531555695, -2.5057134756967234 43.06555722950269, -2.5057373078651963 43.065577500107516, -2.5057537096429425 43.06560414314339, -2.505987009642942 43.06616414314339, -2.505994375509678 43.066194550604344, -2.505991984443046 43.06622574599622, -2.5059800704973085 43.06625467569672, -2.505959799892483 43.06627850786519, -2.505933156856604 43.06629490964294, -2.5059027493956556 43.06630227550968, -2.505871554003777 43.06629988444304, -2.5058426243032765 43.06628797049731, -2.5058187921348036 43.06626769989248, -2.5058023903570574 43.066241056856605, -2.5055690903570578 43.065681056856604))	true
418	0	2	POLYGON ((-2.4102214244116906 43.030100354729264, -2.4102515646381515 43.030108747370264, -2.410277636228232 43.030126043088366, -2.410297087113044 43.03015054885818, -2.4103080133044594 43.030179865884215, -2.410309345270736 43.030211124411686, -2.410300952629733 43.03024126463815, -2.4102836569116284 43.03026733622823, -2.410259151141815 43.03028678711304, -2.410229834115785 43.030297713304456, -2.4101985755883097 43.03029904527073, -2.4100298755883096 43.03027964527073, -2.4099997353618487 43.03027125262973, -2.409973663771768 43.03025395691163, -2.4099542128869564 43.030229451141814, -2.409943286695541 43.03020013411578, -2.4099419547292644 43.03016887558831, -2.409950347370267 43.030138735361845, -2.409967643088372 43.03011266377177, -2.4099921488581852 43.03009321288695, -2.410021465884215 43.03008228669554, -2.4100527244116905 43.030080954729264, -2.4102214244116906 43.030100354729264))	true
419	0	2	POLYGON ((-2.2660587688141542 43.17842114732156, -2.2660310506284063 43.178435658415694, -2.2660002048925367 43.178440893895875, -2.2659692510020872 43.178436341276836, -2.265941218939524 43.178422446200635, -2.265918852678441 43.178400568814155, -2.2659043415843083 43.178372850628406, -2.2658991061041243 43.17834200489254, -2.2659036587231665 43.17831105100209, -2.265917553799364 43.178283018939524, -2.265939431185846 43.178260652678446, -2.266754831185846 43.177654352678445, -2.266782549371594 43.17763984158431, -2.2668133951074636 43.17763460610413, -2.266844348997913 43.17763915872317, -2.2668723810604763 43.17765305379937, -2.2668947473215595 43.17767493118585, -2.266909258415692 43.1777026493716, -2.266914493895876 43.17773349510746, -2.266909941276834 43.17776444899791, -2.2668960462006362 43.17779248106048, -2.2668741688141543 43.17781484732156, -2.2660587688141542 43.17842114732156))	true
420	2	12	POLYGON ((-2.39360589381 43.2472862156, -2.393643 43.2477903, -2.39354497569 43.2486069718, -2.393481236422421 43.24774648903107, -2.3930146 43.2489216, -2.3931472 43.2485481, -2.3922223 43.2499094, -2.3907741 43.2507383, -2.3905496 43.2505016, -2.3906148 43.2474963, -2.39360589381 43.2472862156))	true
421	0	2	POLYGON ((-2.4178302163389276 43.02704107920896, -2.4178614440962747 43.02703915649079, -2.4178917376109803 43.027046977784856, -2.4179181315427587 43.02706377748841, -2.417938042269669 43.02708791112941, -2.417949520791036 43.02711701633893, -2.4179514435092124 43.027148244096274, -2.4179436222151467 43.02717853761098, -2.4179268225115957 43.02720493154276, -2.4179026888705946 43.02722484226967, -2.4178735836610725 43.02723632079104, -2.4122563836610724 43.02848402079104, -2.4122251559037253 43.02848594350922, -2.4121948623890197 43.02847812221515, -2.4121684684572413 43.028461322511596, -2.412148557730331 43.0284371888706, -2.412137079208964 43.02840808366108, -2.4121351564907876 43.02837685590373, -2.4121429777848533 43.028346562389025, -2.4121597774884043 43.02832016845724, -2.4121839111294054 43.028300257730336, -2.4122130163389275 43.028288779208964, -2.4178302163389276 43.02704107920896))	true
422	0	2	POLYGON ((-1.9155182003070566 43.079085308853394, -1.9155096910677136 43.0791154163694, -1.9154922945660844 43.07914142081911, -1.9154677136929568 43.07916077670583, -1.9154383545954574 43.079171589340476, -1.9154070911466068 43.079172800307056, -1.9153769836306032 43.07916429106771, -1.9153509791808847 43.07914689456609, -1.9153316232941735 43.079122313692956, -1.915320810659521 43.07909295459546, -1.9153195996929433 43.079061691146606, -1.9191897996929435 43.04651729114661, -1.9191983089322864 43.0464871836306, -1.9192157054339156 43.04646117918089, -1.9192402863070432 43.046441823294174, -1.9192696454045426 43.046431010659525, -1.9193009088533932 43.046429799692945, -1.9193310163693968 43.04643830893229, -1.9193570208191153 43.046455705433914, -1.9193763767058265 43.046480286307045, -1.919387189340479 43.04650964540454, -1.9193884003070567 43.046540908853395, -1.9155182003070566 43.079085308853394))	true
423	0	2	POLYGON ((-1.796436403278916 43.33999455742608, -1.7964068346115165 43.33998433179249, -1.7963818730322656 43.339965469416306, -1.796363961954458 43.339939816678324, -1.7963548546391832 43.33990988464728, -1.7963554425739148 43.33987860327891, -1.7963656682075049 43.33984903461151, -1.7963845305836914 43.33982407303226, -1.7964101833216712 43.339806161954456, -1.796440115352718 43.33979705463918, -1.796471396721084 43.33979764257391, -1.796599696721084 43.33982044257392, -1.7966292653884834 43.339830668207505, -1.7966542269677344 43.33984953058369, -1.796672138045542 43.33987518332167, -1.7966812453608167 43.33990511535272, -1.7966806574260852 43.339936396721086, -1.796670431792495 43.33996596538849, -1.7966515694163085 43.33999092696774, -1.7966259166783287 43.34000883804554, -1.7965959846472819 43.34001794536082, -1.796564703278916 43.340017357426085, -1.796436403278916 43.33999455742608))	true
424	0	2	POLYGON ((-1.4786644226694354 43.49173676174166, -1.4786337119177762 43.49174273831314, -1.4786026573951359 43.49173893222622, -1.4785742989345603 43.4917257160472, -1.4785514124597556 43.49170438346777, -1.4785362382583351 43.491677022669435, -1.4785302616868587 43.491646311917776, -1.4785340677737837 43.49161525739514, -1.4785472839528035 43.491586898934564, -1.478568616532233 43.491564012459754, -1.4785959773305646 43.49154883825834, -1.4809044773305646 43.49070803825834, -1.480935188082224 43.49070206168686, -1.4809662426048642 43.490705867773784, -1.4809946010654398 43.490719083952804, -1.4810174875402444 43.49074041653223, -1.481032661741665 43.49076777733057, -1.4810386383131413 43.49079848808223, -1.4810348322262163 43.490829542604864, -1.4810216160471965 43.49085790106544, -1.4810002834677671 43.49088078754025, -1.4809729226694355 43.490895961741664, -1.4786644226694354 43.49173676174166))	true
425	0	2	POLYGON ((-2.408223139559449 43.031370582305215, -2.408230159868195 43.0313400932098, -2.408246258227201 43.03131326575164, -2.408269858816923 43.03129272598925, -2.408298651447204 43.03128048449769, -2.4083298176947827 43.03127773955945, -2.4083603067901973 43.03128475986819, -2.408387134248359 43.0313008582272, -2.408407674010745 43.03132445881692, -2.408419915502304 43.0313532514472, -2.408422660440551 43.03138441769478, -2.408413160440551 43.03152141769478, -2.4084061401318047 43.0315519067902, -2.408390041772799 43.031578734248356, -2.4083664411830767 43.031599274010745, -2.408337648552796 43.031611515502306, -2.408306482305217 43.03161426044055, -2.4082759932098026 43.031607240131805, -2.408249165751641 43.0315911417728, -2.408228625989255 43.03156754118308, -2.408216384497696 43.0315387485528, -2.408213639559449 43.03150758230522, -2.408223139559449 43.031370582305215))	true
426	0	2	POLYGON ((-1.9565495049838695 43.317051064573185, -1.9565423670116335 43.31702060280983, -1.9565449915991793 43.31698942619657, -1.9565571218335913 43.31696058651753, -1.9565775703230093 43.31693690680143, -1.9566043354268157 43.31692070498387, -1.9566347971901668 43.31691356701163, -1.9566659738034258 43.31691619159918, -1.956694813482467 43.31692832183359, -1.9567184931985682 43.31694877032301, -1.9567346950161306 43.31697553542681, -1.9570028950161307 43.31763313542682, -1.9570100329883666 43.31766359719017, -1.9570074084008209 43.31769477380343, -1.9569952781664088 43.31772361348247, -1.9569748296769909 43.31774729319857, -1.9569480645731845 43.31776349501613, -1.9569176028098334 43.31777063298837, -1.9568864261965744 43.317768008400826, -1.956857586517533 43.31775587816641, -1.956833906801432 43.31773542967699, -1.9568177049838695 43.31770866457319, -1.9565495049838695 43.317051064573185))	true
